Species;Date;Fish_ID;Mes_nr;Treatment;Weight;SMR;MMR;AS;Comment;Chambersize;Temperature;Sex
Cunner;01-09-2014;RxBR;3;Control;4.182;0.4684;1.878;1.4096;;NA;15;NA
Cunner;04-09-2014;RxRB;3;Control;3.157;0.4564;1.6689;1.2125;;NA;15;NA
Cunner;31-08-2014;RxRR;3;Control;1.933;0.2033;0.7709;0.5676;;NA;15;NA
Cunner;02-09-2014;RxRY;3;Control;2.486;0.292;1.0651;0.7731;;NA;15;NA
Cunner;30-08-2014;RxYB;3;Control;9.897;1.0163;4.7613;3.745;;NA;15;NA
Cunner;31-08-2014;RxYR;3;Control;2.339;0.2872;1.1104;0.8232;;NA;15;NA
Cunner;28-08-2014;RxYY;3;Control;1.237;0.1298;0.756;0.6262;;NA;15;NA
Cunner;05-09-2014;RBxB;3;Control;4.209;0.5226;2.332;1.8094;;NA;15;NA
Cunner;28-08-2014;RBxR;3;Control;6.549;0.7357;3.0927;2.357;;NA;15;NA
Cunner;04-09-2014;RBxY;3;Control;3.598;0.3892;1.4964;1.1072;;NA;15;NA
Cunner;05-09-2014;RBBx;3;Control;3.665;0.4877;1.5982;1.1105;;NA;15;NA
Cunner;05-09-2014;RBYx;3;Control;4.527;0.4513;2.2944;1.8431;;NA;15;NA
Cunner;01-09-2014;RRxB;3;Control;1.321;0.1486;0.5662;0.4176;;NA;15;NA
Cunner;29-08-2014;RRxR;3;Control;2.755;0.3895;1.394;1.0045;;NA;15;NA
Cunner;28-08-2014;RRRx;3;Control;4.853;0.4906;2.1865;1.6959;;NA;15;NA
Cunner;03-09-2014;RYBx;3;Control;5.257;0.4697;2.5482;2.0785;;NA;15;NA
Cunner;28-08-2014;RYRx;3;Control;6.213;0.6064;3.1733;2.5669;;NA;15;NA
Cunner;28-08-2014;RYYx;3;Control;1.435;0.1736;0.7395;0.5659;;NA;15;NA
Cunner;02-09-2014;YxBB;3;Control;4.04;0.5403;2.4478;1.9075;;NA;15;NA
Cunner;29-08-2014;YxBY;3;Control;2.986;0.2919;1.0334;0.7415;;NA;15;NA
Cunner;27-08-2014;YxRB;3;Control;2.271;0.2842;1.0147;0.7305;;NA;15;NA
Cunner;27-08-2014;YxRY;3;Control;1.891;0.2405;0.9393;0.6988;;NA;15;NA
Cunner;04-09-2014;YxYR;3;Control;10.447;1.1496;3.761;2.6114;;NA;15;NA
Cunner;27-08-2014;YxYY;3;Control;6.337;0.7758;3.1225;2.3467;;NA;15;NA
Cunner;30-08-2014;YRxR;3;Control;2.284;0.2343;1.2388;1.0045;;NA;15;NA
Cunner;02-09-2014;YRxY;3;Control;4.81;0.5431;2.369;1.8259;;NA;15;NA
Cunner;04-09-2014;YYxB;3;Control;3.07;0.3909;1.19;0.7991;;NA;15;NA
Cunner;04-09-2014;YYxR;3;Control;10.465;1.0253;3.5707;2.5454;;NA;15;NA
Cunner;01-09-2014;YYRx;3;Control;4.851;0.4977;2.3696;1.8719;;NA;15;NA
Cunner;06-11-2014;xBBB;4;Control;6.047;0.5801;2.8316;2.2515;;NA;15;NA
Cunner;13-11-2014;xBBY;4;Control;3.608;0.4245;1.8828;1.4583;;NA;15;NA
Cunner;09-11-2014;xBRB;4;Control;3.065;0.272;1.126;0.854;;NA;15;NA
Cunner;08-11-2014;xBRR;4;Control;12.89;1.0459;5.0594;4.0135;;NA;15;NA
Cunner;13-11-2014;xBRY;4;Control;3.178;0.3803;1.6293;1.249;;NA;15;NA
Cunner;07-11-2014;xBYB;4;Control;6.52;0.4806;2.528;2.0474;;NA;15;NA
Cunner;05-11-2014;xBYR;4;Control;13.169;0.9611;6.1621;5.201;;NA;15;NA
Cunner;11-11-2014;xBYY;4;Control;2.208;0.2075;1.1304;0.9229;;NA;15;NA
Cunner;10-11-2014;xRBB;4;Control;5.43;0.4992;2.6601;2.1609;;NA;15;NA
Cunner;14-11-2014;xRBR;4;Control;2.866;0.3889;1.4915;1.1026;;NA;15;NA
Cunner;08-11-2014;xRBY;4;Control;13.53;0.91;6.3802;5.4702;;NA;15;NA
Cunner;05-11-2014;xRRR;4;Control;2.819;0.2565;1.2033;0.9468;;NA;15;NA
Cunner;14-11-2014;xRRY;4;Control;3.924;0.4485;2.0477;1.5992;;NA;15;NA
Cunner;09-11-2014;xRYR;4;Control;12.05;1.0542;5.8252;4.771;;NA;15;NA
Cunner;14-11-2014;xYBB;4;Control;2.87;0.2808;1.2541;0.9733;;NA;15;NA
Cunner;07-11-2014;xYBR;4;Control;4.141;0.5142;1.753;1.2388;;NA;15;NA
Cunner;06-11-2014;xYBY;4;Control;8.944;0.5814;3.9471;3.3657;;NA;15;NA
Cunner;11-11-2014;xYRB;4;Control;8.72;0.9316;3.9513;3.0197;;NA;15;NA
Cunner;13-11-2014;xYYB;4;Control;3.248;0.2982;1.6188;1.3206;;NA;15;NA
Cunner;05-11-2014;xYYR;4;Control;9.74;0.8314;3.8617;3.0303;;NA;15;NA
Cunner;05-11-2014;xYYY;4;Control;12.864;1.0678;5.0822;4.0144;;NA;15;NA
Cunner;05-11-2014;BxRB;4;Control;13.825;1.0515;5.733;4.6815;;NA;15;NA
Cunner;07-11-2014;BxRY;4;Control;6.928;0.6662;2.9796;2.3134;;NA;15;NA
Cunner;06-11-2014;BxYB;4;Control;1.99;0.2366;1.01;0.7734;;NA;15;NA
Cunner;12-11-2014;BxYY;4;Control;1.891;0.2091;0.9562;0.7471;;NA;15;NA
Cunner;10-11-2014;BBxB;4;Control;3.796;0.4758;1.8056;1.3298;;NA;15;NA
Cunner;07-11-2014;BBxR;4;Control;4.461;0.4674;1.8383;1.3709;;NA;15;NA
Cunner;11-11-2014;BBxY;4;Control;2.672;0.2722;1.3302;1.058;;NA;15;NA
Cunner;05-11-2014;BBBx;4;Control;12.465;1.0927;5.1814;4.0887;;NA;15;NA
Cunner;12-11-2014;BBRx;4;Control;2.682;0.2623;1.1735;0.9112;;NA;15;NA
Cunner;08-11-2014;BBYx;4;Control;9.287;0.7436;4.0599;3.3163;;NA;15;NA
Cunner;12-11-2014;BRxB;4;Control;2.84;0.3286;1.4349;1.1063;;NA;15;NA
Cunner;06-11-2014;BRxY;4;Control;6.184;0.6215;3.4826;2.8611;;NA;15;NA
Cunner;05-11-2014;BRRx;4;Control;13.681;1.0839;6.9041;5.8202;;NA;15;NA
Cunner;09-11-2014;BRYx;4;Control;15.556;1.4128;7.3392;5.9264;;NA;15;NA
Cunner;12-11-2014;BYxB;4;Control;2.524;0.2249;1.1756;0.9507;;NA;15;NA
Cunner;07-11-2014;BYBx;4;Control;4.596;0.4057;1.6341;1.2284;;NA;15;NA
Cunner;07-11-2014;BYRx;4;Control;2.062;0.2047;0.921;0.7163;;NA;15;NA
Cunner;06-11-2014;BYYx;4;Control;2.072;0.2167;0.8295;0.6128;;NA;15;NA
Cunner;06-11-2014;RxBR;4;Control;5.558;0.514;2.2314;1.7174;;NA;15;NA
Cunner;14-11-2014;RxRB;4;Control;3.775;0.403;2.0516;1.6486;;NA;15;NA
Cunner;12-11-2014;RxRR;4;Control;2.297;0.2642;0.9168;0.6526;;NA;15;NA
Cunner;09-11-2014;RxRY;4;Control;2.853;0.2983;1.3167;1.0184;;NA;15;NA
Cunner;09-11-2014;RxYB;4;Control;11.453;0.9527;5.1533;4.2006;;NA;15;NA
Cunner;11-11-2014;RxYR;4;Control;2.702;0.3308;1.3416;1.0108;;NA;15;NA
Cunner;10-11-2014;RxYY;4;Control;1.562;0.2156;0.8318;0.6162;;NA;15;NA
Cunner;12-11-2014;RBxB;4;Control;4.848;0.461;2.0711;1.6101;;NA;15;NA
Cunner;11-11-2014;RBxR;4;Control;7.606;0.5472;3.0752;2.528;;NA;15;NA
Cunner;10-11-2014;RBxY;4;Control;4.243;0.4485;1.9078;1.4593;;NA;15;NA
Cunner;10-11-2014;RBBx;4;Control;4.392;0.4444;1.9863;1.5419;;NA;15;NA
Cunner;13-11-2014;RBYx;4;Control;5.879;0.5269;2.8161;2.2892;;NA;15;NA
Cunner;07-11-2014;RRxB;4;Control;1.607;0.2102;0.6694;0.4592;;NA;15;NA
Cunner;13-11-2014;RRxR;4;Control;3.226;0.3605;1.9629;1.6024;;NA;15;NA
Cunner;11-11-2014;RRRx;4;Control;5.621;0.4995;2.5661;2.0666;;NA;15;NA
Cunner;13-11-2014;RYBx;4;Control;5.616;0.4868;2.6999;2.2131;;NA;15;NA
Cunner;09-11-2014;RYRx;4;Control;8.191;0.9161;3.6049;2.6888;;NA;15;NA
Cunner;10-11-2014;RYYx;4;Control;1.821;0.1949;0.8797;0.6848;;NA;15;NA
Cunner;14-11-2014;YxBB;4;Control;4.112;0.408;2.4557;2.0477;;NA;15;NA
Cunner;13-11-2014;YxBY;4;Control;3.592;0.2782;1.4904;1.2122;;NA;15;NA
Cunner;10-11-2014;YxRB;4;Control;2.558;0.2357;1.0097;0.774;;NA;15;NA
Cunner;11-11-2014;YxRY;4;Control;2.598;0.2813;1.3932;1.1119;;NA;15;NA
Cunner;08-11-2014;YxYR;4;Control;10.531;0.8092;4.0741;3.2649;;NA;15;NA
Cunner;06-11-2014;YxYY;4;Control;7.459;0.686;4.2937;3.6077;;NA;15;NA
Cunner;08-11-2014;YRxR;4;Control;2.655;0.2749;0.9962;0.7213;;NA;15;NA
Cunner;11-11-2014;YRxY;4;Control;6.001;0.638;3.0921;2.4541;;NA;15;NA
Cunner;13-11-2014;YYxB;4;Control;3.321;0.3135;1.7036;1.3901;;NA;15;NA
Cunner;09-11-2014;YYxR;4;Control;11.507;1.0722;5.048;3.9758;;NA;15;NA
Cunner;07-11-2014;YYRx;4;Control;5.863;0.5745;2.3648;1.7903;;NA;15;NA
Cunner;13-01-2015;xBBB;5;Control;6.729;0.6429;2.9614;2.3185;;NA;15;NA
Cunner;17-01-2015;xBBY;5;Control;3.96;0.499;1.9758;1.4768;;NA;15;NA
Cunner;12-01-2015;xBRB;5;Control;3.327;0.3089;1.5214;1.2125;;NA;15;NA
Cunner;09-01-2015;xBRR;5;Control;15.426;1.5656;5.7464;4.1808;;NA;15;NA
Cunner;18-01-2015;xBRY;5;Control;3.439;0.3391;1.5497;1.2106;;NA;15;NA
Cunner;18-01-2015;xBYB;5;Control;6.961;0.5825;2.8625;2.28;;NA;15;NA
Cunner;10-01-2015;xBYR;5;Control;14.074;1.166;7.2024;6.0364;;NA;15;NA
Cunner;14-01-2015;xBYY;5;Control;2.433;0.3108;1.0996;0.7888;;NA;15;NA
Cunner;17-01-2015;xRBB;5;Control;5.71;0.5749;2.7524;2.1775;;NA;15;NA
Cunner;12-01-2015;xRBR;5;Control;3.123;0.3797;1.6587;1.279;;NA;15;NA
Cunner;09-01-2015;xRBY;5;Control;19.455;1.7762;8.4425;6.6663;;NA;15;NA
Cunner;16-01-2015;xRRR;5;Control;2.844;0.3326;1.2023;0.8697;;NA;15;NA
Cunner;16-01-2015;xRRY;5;Control;4.142;0.5475;2.2655;1.718;;NA;15;NA
Cunner;15-01-2015;xRYR;5;Control;13.48;1.13;6.2121;5.0821;;NA;15;NA
Cunner;09-01-2015;xYBB;5;Control;3.144;0.4111;1.523;1.1119;;NA;15;NA
Cunner;17-01-2015;xYBR;5;Control;4.736;0.8051;2.321;1.5159;;NA;15;NA
Cunner;12-01-2015;xYBY;5;Control;9.155;0.7574;3.7873;3.0299;;NA;15;NA
Cunner;12-01-2015;xYRB;5;Control;9.304;0.907;4.0988;3.1918;;NA;15;NA
Cunner;15-01-2015;xYYB;5;Control;3.515;0.3314;1.7717;1.4403;;NA;15;NA
Cunner;10-01-2015;xYYR;5;Control;12.404;0.9003;5.0104;4.1101;;NA;15;NA
Cunner;10-01-2015;xYYY;5;Control;15.012;1.204;5.5848;4.3808;;NA;15;NA
Cunner;15-01-2015;BxRB;5;Control;15.286;1.3153;6.5629;5.2476;;NA;15;NA
Cunner;11-01-2015;BxRY;5;Control;7.326;0.6599;3.2258;2.5659;;NA;15;NA
Cunner;10-01-2015;BxYB;5;Control;2.27;0.2505;1.2185;0.968;;NA;15;NA
Cunner;14-01-2015;BxYY;5;Control;2.055;0.2515;1.0158;0.7643;;NA;15;NA
Cunner;16-01-2015;BBxB;5;Control;4.12;0.4805;2.2297;1.7492;;NA;15;NA
Cunner;11-01-2015;BBxR;5;Control;5.439;0.6269;2.262;1.6351;;NA;15;NA
Cunner;17-01-2015;BBxY;5;Control;2.822;0.3039;1.4609;1.157;;NA;15;NA
Cunner;09-01-2015;BBBx;5;Control;14.066;1.2232;6.0752;4.852;;NA;15;NA
Cunner;17-01-2015;BBRx;5;Control;2.855;0.2866;1.2333;0.9467;;NA;15;NA
Cunner;12-01-2015;BBYx;5;Control;10.15;0.8995;4.1148;3.2153;;NA;15;NA
Cunner;12-01-2015;BRxB;5;Control;3.089;0.3434;1.5433;1.1999;;NA;15;NA
Cunner;14-01-2015;BRxY;5;Control;6.71;0.6889;3.3614;2.6725;;NA;15;NA
Cunner;09-01-2015;BRRx;5;Control;14.964;1.181;6.4512;5.2702;;NA;15;NA
Cunner;15-01-2015;BRYx;5;Control;16.253;1.3884;8.0169;6.6285;;NA;15;NA
Cunner;16-01-2015;BYxB;5;Control;2.731;0.2879;1.4169;1.129;;NA;15;NA
Cunner;14-01-2015;BYBx;5;Control;5.27;0.4749;2.2005;1.7256;;NA;15;NA
Cunner;11-01-2015;BYRx;5;Control;2.456;0.2813;1.2261;0.9448;;NA;15;NA
Cunner;10-01-2015;BYYx;5;Control;2.462;0.3024;0.9393;0.6369;;NA;15;NA
Cunner;13-01-2015;RxBR;5;Control;6.912;0.7081;2.7962;2.0881;;NA;15;NA
Cunner;17-01-2015;RxRB;5;Control;3.987;0.4313;2.2579;1.8266;;NA;15;NA
Cunner;16-01-2015;RxRR;5;Control;2.406;0.3182;1.2312;0.913;;NA;15;NA
Cunner;09-01-2015;RxRY;5;Control;3.222;0.3098;1.4789;1.1691;;NA;15;NA
Cunner;15-01-2015;RxYB;5;Control;12.167;0.9739;4.8473;3.8734;;NA;15;NA
Cunner;18-01-2015;RxYR;5;Control;3.496;0.4808;1.8844;1.4036;;NA;15;NA
Cunner;13-01-2015;RxYY;5;Control;1.713;0.2659;0.9501;0.6842;;NA;15;NA
Cunner;17-01-2015;RBxB;5;Control;4.983;0.6463;2.4844;1.8381;;NA;15;NA
Cunner;11-01-2015;RBxR;5;Control;8.263;0.598;3.6173;3.0193;;NA;15;NA
Cunner;13-01-2015;RBxY;5;Control;4.89;0.6645;2.1407;1.4762;;NA;15;NA
Cunner;16-01-2015;RBBx;5;Control;4.683;0.6578;2.3582;1.7004;;NA;15;NA
Cunner;14-01-2015;RBYx;5;Control;6.478;0.6737;3.1336;2.4599;;NA;15;NA
Cunner;13-01-2015;RRxB;5;Control;1.798;0.2352;0.7587;0.5235;;NA;15;NA
Cunner;09-01-2015;RRxR;5;Control;3.549;0.3907;1.576;1.1853;;NA;15;NA
Cunner;14-01-2015;RRRx;5;Control;5.999;0.5883;3.2034;2.6151;;NA;15;NA
Cunner;18-01-2015;RYBx;5;Control;5.792;0.5052;2.9078;2.4026;;NA;15;NA
Cunner;12-01-2015;RYRx;5;Control;9.064;0.962;4.4543;3.4923;;NA;15;NA
Cunner;11-01-2015;RYYx;5;Control;2.014;0.2244;0.961;0.7366;;NA;15;NA
Cunner;16-01-2015;YxBB;5;Control;4.46;0.6314;2.6927;2.0613;;NA;15;NA
Cunner;16-01-2015;YxBY;5;Control;4.042;0.4576;1.7185;1.2609;;NA;15;NA
Cunner;14-01-2015;YxRB;5;Control;2.754;0.3545;1.0733;0.7188;;NA;15;NA
Cunner;10-01-2015;YxRY;5;Control;3.113;0.3904;1.5684;1.178;;NA;15;NA
Cunner;12-01-2015;YxYR;5;Control;10.728;0.8258;4.5621;3.7363;;NA;15;NA
Cunner;11-01-2015;YxYY;5;Control;8.329;0.6862;3.163;2.4768;;NA;15;NA
Cunner;15-01-2015;YRxR;5;Control;3.069;0.3246;1.3711;1.0465;;NA;15;NA
Cunner;13-01-2015;YRxY;5;Control;6.555;0.6601;3.8831;3.223;;NA;15;NA
Cunner;18-01-2015;YYxB;5;Control;3.609;0.3785;1.7456;1.3671;;NA;15;NA
Cunner;10-01-2015;YYxR;5;Control;11.891;1.1159;5.1159;4;;NA;15;NA
Cunner;14-01-2015;YYRx;5;Control;6.303;0.683;2.8693;2.1863;;NA;15;NA
Guppy;20-12-2023;A1;1;Control;0.0107;0.004307952;0.039032822;0.03472487;;NA;25;m
Guppy;20-12-2023;A2;1;Control;0.013;0.00496505;0.046645761;0.041680711;;NA;25;n
Guppy;20-12-2023;A3;1;Control;0.0176;0.007818735;0.043093451;0.035274716;;NA;25;f
Guppy;20-12-2023;A4;1;Control;0.01;0.00466415;0.031726739;0.027062589;;NA;25;m
Guppy;20-12-2023;A5;1;Control;0.0143;0.005898271;0.048646146;0.042747875;;NA;25;f
Guppy;20-12-2023;B1;1;Control;0.0106;0.004128556;0.055499815;0.051371259;;NA;25;m
Guppy;20-12-2023;B10;1;Control;0.0117;0.004590802;0.015344517;0.010753715;;NA;25;m
Guppy;20-12-2023;B2;1;Control;0.0065;0.003098664;NA;NA;;NA;25;n
Guppy;20-12-2023;B3;1;Control;0.0083;0.004643932;0.038451189;0.033807257;;NA;25;m
Guppy;20-12-2023;B4;1;Control;0.0104;0.005036698;0.030346077;0.025309379;;NA;25;m
Guppy;20-12-2023;B5;1;Control;0.0093;0.004782321;0.055169629;0.050387308;;NA;25;f
Guppy;20-12-2023;B6;1;Control;0.0125;0.00647052;0.050997615;0.044527095;;NA;25;f
Guppy;20-12-2023;B7;1;Control;0.0078;0.003297678;0.044209776;0.040912098;;NA;25;n
Guppy;20-12-2023;B8;1;Control;0.0093;0.004410125;0.014325844;0.009915719;;NA;25;m
Guppy;20-12-2023;B9;1;Control;0.0076;0.003682048;0.030515393;0.026833345;;NA;25;n
Guppy;21-12-2023;B11;1;Control;0.0088;0.003912303;0.002164986;-0.001747317;;NA;25;n
Guppy;21-12-2023;B12;1;Control;0.0089;0.0038957;0.040513718;0.036618018;;NA;25;f
Guppy;21-12-2023;B13;1;Control;0.008;0.003687193;0.0256793;0.021992107;;NA;25;m
Guppy;21-12-2023;B14;1;Control;0.0123;0.005098922;0.04447018;0.039371258;;NA;25;m
Guppy;21-12-2023;B15;1;Control;0.0106;0.004413474;0.04164572;0.037232246;;NA;25;f
Guppy;21-12-2023;B16;1;Control;0.0084;0.004336341;0.0427922;0.038455859;;NA;25;m
Guppy;21-12-2023;C1;1;Control;0.0058;0.002482799;NA;NA;;NA;25;f
Guppy;21-12-2023;C2;1;Control;0.0044;0.002496079;NA;NA;;NA;25;n
Guppy;21-12-2023;C3;1;Control;0.0053;0.003129077;NA;NA;;NA;25;n
Guppy;21-12-2023;C4;1;Control;0.0066;0.002763533;NA;NA;;NA;25;m
Guppy;21-12-2023;C5;1;Control;0.004;0.002487531;NA;NA;;NA;25;f
Guppy;21-12-2023;C6;1;Control;0.0061;0.003473628;NA;NA;;NA;25;n
Guppy;21-12-2023;C7;1;Control;0.0081;0.003494856;NA;NA;;NA;25;m
Guppy;21-12-2023;C8;1;Control;0.0075;0.003556388;NA;NA;;NA;25;f
Guppy;21-12-2023;C9;1;Control;0.0081;0.003965415;NA;NA;;NA;25;m
Guppy;03-01-2024;A1;2;Control;0.017;0.006847227;0.050146138;0.043298911;;NA;25;m
Guppy;03-01-2024;A3;2;Control;0.0218;0.006977169;0.058100178;0.051123009;;NA;25;f
Guppy;03-01-2024;A4;2;Control;0.0148;0.006021859;0.042481119;0.03645926;;NA;25;m
Guppy;03-01-2024;A5;2;Control;0.0235;0.007676733;0.058227642;0.050550909;;NA;25;f
Guppy;03-01-2024;B1;2;Control;0.0153;0.005918682;0.046133254;0.040214572;;NA;25;m
Guppy;03-01-2024;B10;2;Control;0.0167;0.005630905;0.04576784;0.040136935;;NA;25;m
Guppy;03-01-2024;B3;2;Control;0.0136;0.005218802;0.051989148;0.046770346;;NA;25;m
Guppy;03-01-2024;B4;2;Control;0.0183;0.006383807;0.065406037;0.05902223;;NA;25;m
Guppy;03-01-2024;B5;2;Control;0.0153;0.007484919;0.05091222;0.043427301;;NA;25;f
Guppy;03-01-2024;B6;2;Control;0.0227;0.009051082;0.060937888;0.051886806;;NA;25;f
Guppy;03-01-2024;B8;2;Control;0.0163;0.006750547;0.048860766;0.042110219;;NA;25;m
Guppy;03-01-2024;B9;2;Control;0.0054;0.002225134;0.02729471;0.025069576;;NA;25;n
Guppy;03-01-2024;C10;1;Control;0.0119;0.003176788;0.051260011;0.048083223;;NA;25;m
Guppy;03-01-2024;C11;1;Control;0.0112;0.005154808;0.029214409;0.024059601;;NA;25;f
Guppy;03-01-2024;C12;1;Control;0.0127;0.004440934;0.032772044;0.02833111;;NA;25;f
Guppy;04-01-2024;B12;2;Control;0.0122;0.003785682;0.047896956;0.044111274;;NA;25;f
Guppy;04-01-2024;B13;2;Control;0.0119;0.00439431;0.036031382;0.031637072;;NA;25;m
Guppy;04-01-2024;B14;2;Control;0.0194;0.006828086;0.085719571;0.078891485;;NA;25;m
Guppy;04-01-2024;B15;2;Control;0.0125;0.004468462;0.038741118;0.034272656;;NA;25;f
Guppy;04-01-2024;B16;2;Control;0.0105;0.004863034;0.032202747;0.027339713;;NA;25;m
Guppy;04-01-2024;C1;2;Control;0.0083;0.002833495;0.027618537;0.024785042;;NA;25;f
Guppy;04-01-2024;C13;1;Control;0.0097;0.003785326;0.007204522;0.003419196;;NA;25;m
Guppy;04-01-2024;C2;2;Control;0.0042;0.002160032;NA;NA;;NA;25;n
Guppy;04-01-2024;C4;2;Control;0.0107;0.004410646;0.038396251;0.033985605;;NA;25;m
Guppy;04-01-2024;C5;2;Control;0.004;0.001741254;NA;NA;;NA;25;f
Guppy;04-01-2024;C7;2;Control;0.0101;0.003321959;0.041151057;0.037829098;;NA;25;m
Guppy;04-01-2024;C8;2;Control;0.0109;0.003779201;0.028177204;0.024398003;;NA;25;f
Guppy;04-01-2024;C9;2;Control;0.0115;0.004174155;0.04268243;0.038508275;;NA;25;m
Guppy;04-01-2024;D1;1;Control;0.0179;0.008016699;0.047475388;0.039458689;;NA;25;f
Guppy;04-01-2024;D2;1;Control;0.0246;0.010807224;0.060863227;0.050056003;;NA;25;m
Guppy;09-01-2024;A1;3;Control;0.0184;0.006139486;0.041125618;0.034986132;;NA;25;m
Guppy;09-01-2024;A3;3;Control;0.0254;0.008980371;0.062624548;0.053644177;;NA;25;f
Guppy;09-01-2024;A4;3;Control;0.0191;0.008624339;0.05992207;0.051297731;;NA;25;m
Guppy;09-01-2024;A5;3;Control;0.025;0.007819066;0.05897021;0.051151144;;NA;25;f
Guppy;09-01-2024;B1;3;Control;0.0189;0.008136453;0.05675669;0.048620237;;NA;25;m
Guppy;09-01-2024;B10;3;Control;0.0193;0.00895119;0.055171081;0.046219891;;NA;25;m
Guppy;09-01-2024;B3;3;Control;0.0179;0.00678829;0.058394874;0.051606584;;NA;25;m
Guppy;09-01-2024;B4;3;Control;0.0208;0.00843703;0.054388486;0.045951456;;NA;25;m
Guppy;09-01-2024;B5;3;Control;0.0174;0.008619109;0.055757489;0.04713838;;NA;25;f
Guppy;09-01-2024;B6;3;Control;0.0264;0.012868652;0.073560413;0.060691761;;NA;25;f
Guppy;09-01-2024;B8;3;Control;0.0183;0.009097956;0.068734801;0.059636845;;NA;25;m
Guppy;09-01-2024;B9;3;Control;0.0056;0.003316239;0.003209078;-0.000107161;;NA;25;n
Guppy;09-01-2024;C10;2;Control;0.0133;0.004782477;0.040369153;0.035586676;;NA;25;m
Guppy;09-01-2024;C11;2;Control;0.0131;0.004282946;0.061567055;0.057284109;;NA;25;f
Guppy;09-01-2024;C12;2;Control;0.016;0.007157199;0.067463812;0.060306613;;NA;25;f
Guppy;10-01-2024;B12;3;Control;0.0136;0.006989998;0.034718565;0.027728567;;NA;25;f
Guppy;10-01-2024;B13;3;Control;0.0139;0.006599841;0.050303008;0.043703167;;NA;25;m
Guppy;10-01-2024;B14;3;Control;0.0219;0.007623261;0.061452549;0.053829288;;NA;25;m
Guppy;10-01-2024;B15;3;Control;0.0133;0.004297227;0.049772088;0.045474861;;NA;25;f
Guppy;10-01-2024;B16;3;Control;0.012;0.005374665;0.040549362;0.035174697;;NA;25;m
Guppy;10-01-2024;C1;3;Control;0.0087;0.003954516;0.048385085;0.044430569;;NA;25;f
Guppy;10-01-2024;C13;2;Control;0.0105;0.005851731;0.035047767;0.029196036;;NA;25;m
Guppy;10-01-2024;C2;3;Control;0.0046;0.00219368;NA;NA;;NA;25;n
Guppy;10-01-2024;C4;3;Control;0.0135;0.004952404;0.051209834;0.04625743;;NA;25;m
Guppy;10-01-2024;C5;3;Control;0.0054;0.003131954;0.028119107;0.024987153;;NA;25;f
Guppy;10-01-2024;C7;3;Control;0.0117;0.004313577;0.043263991;0.038950414;;NA;25;m
Guppy;10-01-2024;C8;3;Control;0.0119;0.004831958;0.051182766;0.046350808;;NA;25;f
Guppy;10-01-2024;C9;3;Control;0.0133;0.004710364;0.048770893;0.044060529;;NA;25;m
Guppy;10-01-2024;D1;2;Control;0.0192;0.009953021;0.056648229;0.046695208;;NA;25;f
Guppy;10-01-2024;D2;2;Control;0.0305;0.011938376;0.083500556;0.07156218;;NA;25;m
Guppy;16-01-2024;A1;4;Control;0.0216;0.005766856;0.047072306;0.04130545;;NA;25;m
Guppy;16-01-2024;A3;4;Control;0.0261;0.008383623;0.076645605;0.068261982;;NA;25;f
Guppy;16-01-2024;A4;4;Control;0.0223;0.009358463;0.064819219;0.055460756;;NA;25;m
Guppy;16-01-2024;A5;4;Control;0.0255;0.006769471;0.058687328;0.051917857;;NA;25;f
Guppy;16-01-2024;B1;4;Control;0.0206;0.006248408;0.061664483;0.055416075;;NA;25;m
Guppy;16-01-2024;B10;4;Control;0.0209;0.007315579;0.054729313;0.047413734;;NA;25;m
Guppy;16-01-2024;B3;4;Control;0.019;0.005197291;0.055550207;0.050352916;;NA;25;m
Guppy;16-01-2024;B4;4;Control;0.0239;0.007203552;0.077096643;0.069893091;;NA;25;m
Guppy;16-01-2024;B5;4;Control;0.0207;0.007708205;0.057242542;0.049534337;;NA;25;f
Guppy;16-01-2024;B6;4;Control;0.0267;0.007866118;0.068118392;0.060252274;;NA;25;f
Guppy;16-01-2024;B8;4;Control;0.02;0.006846099;0.061724876;0.054878777;;NA;25;m
Guppy;16-01-2024;B9;4;Control;0.0059;0.001933723;0.020905021;0.018971298;;NA;25;n
Guppy;16-01-2024;C10;3;Control;0.0134;0.003914086;0.048864291;0.044950205;;NA;25;m
Guppy;16-01-2024;C11;3;Control;0.0157;0.004350353;0.040170618;0.035820265;;NA;25;f
Guppy;16-01-2024;C12;3;Control;0.018;0.006452354;0.053458061;0.047005707;;NA;25;f
Guppy;17-01-2024;B12;4;Control;0.0152;0.004729158;0.040846337;0.036117179;;NA;25;f
Guppy;17-01-2024;B13;4;Control;0.0154;0.005051323;0.03636482;0.031313497;;NA;25;m
Guppy;17-01-2024;B14;4;Control;0.026;0.008078853;0.054571559;0.046492706;;NA;25;m
Guppy;17-01-2024;B15;4;Control;0.0151;0.005645533;0.035126943;0.02948141;;NA;25;f
Guppy;17-01-2024;B16;4;Control;0.0123;0.005827647;0.044436139;0.038608492;;NA;25;m
Guppy;17-01-2024;C1;4;Control;0.0095;0.003492931;0.03256029;0.029067359;;NA;25;f
Guppy;17-01-2024;C13;3;Control;0.0131;0.007015886;0.048933406;0.04191752;;NA;25;m
Guppy;17-01-2024;C2;4;Control;0.005;0.002237855;NA;NA;;NA;25;n
Guppy;17-01-2024;C4;4;Control;0.0161;0.004930371;0.045607395;0.040677024;;NA;25;m
